"","Trait_1"
"ID_4607",-0.152835438792006
"ID_4608",-0.584414436966016
"ID_4609",-1.12116957477378
"ID_4610",0.887864407142854
"ID_4611",-0.126564795432591
"ID_4612",-2.49129490385327
"ID_4613",-0.966671919355345
"ID_4614",-0.239063495200674
"ID_4615",-0.151580372578497
"ID_4616",-0.381909292922435
"ID_4617",-0.68483852433365
"ID_4618",-1.01681820940883
"ID_4619",-0.0274771740347379
"ID_4620",-0.68689082550207
"ID_4621",-1.87468652497701
"ID_4622",-1.0660399815431
"ID_4623",-1.00614750921366
"ID_4624",0.607243354561193
"ID_4625",-1.23226639373435
"ID_4626",-0.491505757494861
"ID_4627",-0.696007629712002
"ID_4628",0.901064016197404
"ID_4629",-1.17453690447914
"ID_4630",-1.49114343798066
"ID_4631",-1.17660087117947
"ID_4632",-0.321019430845411
"ID_4633",-0.564016511193081
"ID_4634",0.196800794075552
"ID_4635",-0.53274620833242
"ID_4636",-0.585147593601291
"ID_4637",-1.38475898386498
"ID_4638",-0.0478760890135755
"ID_4639",0.86143135294611
"ID_4640",-1.55369860271954
"ID_4641",1.14128509326519
"ID_4642",0.603934327361067
"ID_4643",-0.941124503562257
"ID_4644",-0.272667339120087
"ID_4645",1.75875966810858
"ID_4646",1.06759206978576
"ID_4647",-0.318789707686971
"ID_4648",-0.371644438868063
"ID_4649",-0.926530221774593
"ID_4650",0.765749382996152
"ID_4651",-0.514998434149461
"ID_4652",0.370406152527154
"ID_4653",0.760133257006291
"ID_4654",-0.346810679158283
"ID_4655",-0.504762376487905
"ID_4656",-0.17757089213371
"ID_4657",-0.289904501729944
"ID_4658",0.582816676746144
"ID_4659",0.211545953516953
"ID_4660",1.63611173626655
"ID_4661",-1.7478336886842
"ID_4662",0.882787791102003
"ID_4663",1.13415377596698
"ID_4664",-0.234284577570919
"ID_4665",0.203373927811432
"ID_4666",-1.23509200719818
"ID_4667",1.02809261263391
"ID_4668",-0.840665723006957
"ID_4669",-0.23183944064017
"ID_4670",0.429575667241592
"ID_4671",1.96022088772159
"ID_4672",0.240181487414543
"ID_4673",1.04112947591821
"ID_4674",-0.58411928388487
"ID_4675",1.49249610845801
"ID_4676",-1.00713347183956
"ID_4677",-0.322518747585586
"ID_4678",0.505581075643742
"ID_4679",0.01883533109716
"ID_4680",-0.973122149160548
"ID_4681",-1.17881933823417
"ID_4682",-0.544441913003074
"ID_4683",0.833777609550498
"ID_4684",-0.756520358825327
"ID_4685",-1.20085767644949
"ID_4686",-0.438874485711325
"ID_4687",-0.595083943217114
"ID_4688",-0.503487022156071
"ID_4689",-0.725018025051992
"ID_4690",1.11477949334839
"ID_4691",0.119737846901945
"ID_4692",0.45191826966809
"ID_4693",1.37038819687906
"ID_4694",-1.21689584309977
"ID_4695",-0.138454222128838
"ID_4696",-1.56455082716766
"ID_4697",0.551616904265365
"ID_4698",1.34806205930892
"ID_4699",0.433348348907409
"ID_4700",-0.483724418907003
"ID_4701",-0.310640586078831
"ID_4702",-0.0177657462322079
"ID_4703",0.468792207990269
"ID_4704",-0.749618432198705
"ID_4705",0.92184824215358
"ID_4706",-0.00884956926211388
"ID_4707",-1.20701621241367
"ID_4708",0.650829069192691
"ID_4709",-0.24038731258679
"ID_4710",-1.23638383474816
"ID_4711",-0.631377410680464
"ID_4712",0.514613605091202
"ID_4713",-0.599158544652546
"ID_4714",-0.186990096166223
"ID_4715",0.50014842964276
"ID_4716",-0.813250775830782
"ID_4717",-0.73796264293407
"ID_4718",-0.374414312684801
"ID_4719",-1.12039279412181
"ID_4720",0.821198304047106
"ID_4721",-0.0410893753866256
"ID_4722",1.11553506814447
"ID_4723",0.449668605297204
"ID_4724",0.692745948646592
"ID_4725",-0.0803394362276884
"ID_4726",-0.854016623202284
"ID_4727",-1.22985015511668
"ID_4728",-0.454033226137206
"ID_4729",-0.97257089511936
"ID_4730",2.39954897118075
"ID_4731",0.143341816436798
"ID_4732",1.31598506636619
"ID_4733",-0.0125010047374946
"ID_4734",0.0628094331683558
"ID_4735",-1.43772239754216
"ID_4736",0.589869734858501
"ID_4737",-0.191635979846819
"ID_4738",-0.882044124953265
"ID_4739",-0.769955667038872
"ID_4740",0.695832779286214
"ID_4741",-0.320231753209583
"ID_4742",-0.787383948285666
"ID_4743",0.912116938430268
"ID_4744",-0.77186800498299
"ID_4745",-0.855140317542562
"ID_4746",-0.211347414156844
"ID_4747",-0.964457583247929
"ID_4748",-1.58004567910029
"ID_4749",1.42699099351143
"ID_4750",-0.0137817460028527
"ID_4751",0.0145681727544573
"ID_4752",-0.934065528093971
"ID_4753",-0.908883522815869
"ID_4754",1.23974046477436
"ID_4755",0.479460237406659
"ID_4756",-0.523830016771884
"ID_4757",-1.25028535098011
"ID_4758",-0.192967578273419
"ID_4759",0.438063662383278
"ID_4760",-0.684657782476737
"ID_4761",-0.851636204579194
"ID_4762",0.266921133686805
"ID_4763",-1.03401975199745
"ID_4764",-0.81686201451572
"ID_4765",0.033428990452203
"ID_4766",0.323281206292637
"ID_4767",-0.735029618704437
"ID_4768",1.90588089888598
"ID_4769",-0.221469476480482
"ID_4770",-2.18029007619877
"ID_4771",-0.237690194028592
"ID_4772",0.91412941298342
"ID_4773",0.022256087903217
"ID_4774",0.278199051685795
"ID_4775",-0.242983367749439
"ID_4776",-1.47646536060365
"ID_4777",0.691940174973375
"ID_4778",0.38845210105859
"ID_4779",-0.189413782106939
"ID_4780",-0.880057092083351
"ID_4781",-0.371984735218323
"ID_4782",0.365169278947626
"ID_4783",-0.686754683159971
"ID_4784",-0.811795737384954
"ID_4785",-0.911850069751115
"ID_4786",0.164857191950202
"ID_4787",-1.02583241798984
"ID_4788",-0.0751693033975082
"ID_4789",-1.49807055790619
"ID_4790",-0.929857950421767
"ID_4791",0.635558779784607
"ID_4792",-0.595769007319044
"ID_4793",0.599856433664
"ID_4794",3.28580836850646
"ID_4795",0.100713484275568
"ID_4796",0.924765236502103
"ID_4797",-0.396293651105327
"ID_4798",0.0484004834444568
"ID_4799",0.13954970232583
"ID_4800",0.344000927130244
"ID_4801",-0.369924568349186
"ID_4802",-0.328568380348552
"ID_4803",-0.745433793011805
"ID_4804",-0.0415226447242639
"ID_4805",-1.42384457713792
"ID_4806",1.82829089155322
"ID_4807",1.35987376117879
"ID_4808",-1.04678867096274
"ID_4809",-0.690478450257343
"ID_4810",0.642559074308228
"ID_4811",-0.672669526174647
"ID_4812",-1.14387531554071
"ID_4813",-0.774574014193921
"ID_4814",-1.1022886337864
"ID_4815",-0.896414193491942
"ID_4816",-0.027257819840213
"ID_4817",-0.690697736097294
"ID_4818",-0.299343405341042
"ID_4819",0.451897164138633
"ID_4820",-0.496914597368597
"ID_4821",0.0554469873854645
"ID_4822",0.460345010529336
"ID_4823",-0.391065246344159
"ID_4824",-0.937214954394498
"ID_4825",-1.06039930971104
"ID_4826",1.1835806506554
"ID_4827",0.732731246802385
"ID_4828",-1.11870974252274
"ID_4829",0.600666448038308
"ID_4830",-0.124855233249628
"ID_4831",-0.709467052862754
"ID_4832",-1.18976231300997
"ID_4833",-0.788528175632935
"ID_4834",1.20127308557818
"ID_4835",1.10548379269953
"ID_4836",0.120193367164542
"ID_4837",0.645327079312222
"ID_4838",-1.71305760956123
"ID_4839",-0.0286686294631103
"ID_4840",-1.16624023353948
"ID_4841",0.709293060187485
"ID_4842",-0.574426124325912
"ID_4843",0.241376671947598
"ID_4844",0.554400431688843
"ID_4845",1.22850994570707
"ID_4846",0.856559858895518
"ID_4847",-0.0490761192498004
"ID_4848",-0.0626498860267641
"ID_4849",-0.380163972711702
"ID_4850",-0.980803989035409
"ID_4851",1.00016975095856
"ID_4852",2.13803790643611
"ID_4853",0.598614139754381
"ID_4854",-0.810108077084475
"ID_4855",1.5604252812601
"ID_4856",0.167210931879262
"ID_4857",2.06302875121311
"ID_4858",-1.51759110704138
"ID_4859",0.551267452015727
"ID_4860",-1.0333409573935
"ID_4861",-1.31678927339117
"ID_4862",2.84967345273774
"ID_4863",-0.897677895634602
"ID_4864",-0.42482270603074
"ID_4865",-0.162635155963615
"ID_4866",0.521428362973345
"ID_4867",0.00965663111111755
"ID_4868",2.70420506247619
"ID_4869",-0.411619079840837
"ID_4870",0.380383908684828
"ID_4871",0.540961143687946
"ID_4872",0.359323628004095
"ID_4873",0.98266923410701
"ID_4874",-0.543673052531752
"ID_4875",1.41347430637912
"ID_4876",1.36944662835337
"ID_4877",1.04741473510966
"ID_4878",-0.0350503989299744
"ID_4879",1.05465496515087
"ID_4880",0.58928140473735
"ID_4881",-1.48568293350234
"ID_4882",-0.810230459838238
"ID_4883",0.463251681625233
"ID_4884",-0.144527170022011
"ID_4885",-0.756121183861105
"ID_4886",-1.1343746330701
"ID_4887",-1.68392633958697
"ID_4888",1.15943472016192
"ID_4889",-0.447993883499827
"ID_4890",-1.18806056629476
"ID_4891",-1.13130587400523
"ID_4892",0.0418879911442867
"ID_4893",0.825442472988673
"ID_4894",0.871105683440056
"ID_4895",-0.560687169950409
"ID_4896",1.00731317564569
"ID_4897",-0.590204195881768
"ID_4898",0.131160961336865
"ID_4899",-0.888883182266499
"ID_4900",-0.132709431077529
"ID_4901",0.196681657604748
"ID_4902",-0.81974833767636
"ID_4903",-0.068548251312993
"ID_4904",-0.452961456396382
"ID_4905",-0.677332497297694
"ID_4906",-1.09019697251994
"ID_4907",1.92137890469086
"ID_4908",-0.0284977337110578
"ID_4909",0.177169850826499
"ID_4910",0.544755866498356
"ID_4911",0.419817809072177
"ID_4912",-0.271043646138383
"ID_4913",1.36849279272215
"ID_4914",-1.76384421548537
"ID_4915",-0.262601158449174
"ID_4916",1.41596260643217
"ID_4917",1.1875054008068
"ID_4918",0.402673399347422
"ID_4919",-0.417369808468729
"ID_4920",-0.482653579261706
"ID_4921",-0.72877659122288
"ID_4922",0.299753377627955
"ID_4923",0.293856686302613
"ID_4924",0.682160167675191
"ID_4925",-1.24464684258882
"ID_4926",1.2268443149818
"ID_4927",0.518956031981764
"ID_4928",0.765110172094688
"ID_4929",1.00371367078402
"ID_4930",-0.278135950785497
"ID_4931",-0.827799313836073
"ID_4932",-0.946628626183444
"ID_4933",-1.0506880042576
"ID_4934",1.75395744754435
"ID_4935",2.57309663355571
"ID_4936",-0.419325744685515
"ID_4937",-0.210873151367903
"ID_4938",-0.362394356366086
"ID_4939",1.2488918865801
"ID_4940",0.322548365829613
"ID_4941",-0.0279492145867693
"ID_4942",1.12768837012892
"ID_4943",1.86859651497869
"ID_4944",-1.34681619596574
"ID_4945",1.31550787070083
"ID_4946",0.348269937705399
"ID_4947",-0.712251220814039
"ID_4948",0.732839174984361
"ID_4949",3.14433594327271
"ID_4950",-0.373376912943489
"ID_4951",-0.154517374286498
"ID_4952",0.0751896477918998
"ID_4953",0.295729907719843
"ID_4954",-0.419869991898303
"ID_4955",0.60418662007889
"ID_4956",2.03613087494469
"ID_4957",-0.479663450496007
"ID_4958",1.36242859805878
"ID_4959",0.228084591743928
"ID_4960",-0.921193500821428
"ID_4961",0.315134006861624
"ID_4962",0.103238804427114
"ID_4963",-0.222807720567781
"ID_4964",1.87759252584382
"ID_4965",-0.0528792504509515
"ID_4966",-0.0509055506455071
"ID_4967",0.167635226164561
"ID_4968",-1.2181186424887
"ID_4969",-0.927723312947256
"ID_4970",-0.62028407314716
"ID_4971",0.158653789893525
"ID_4972",0.0871856184074958
"ID_4973",0.466256251787203
"ID_4974",-0.858276329596437
"ID_4975",-0.793636275679929
"ID_4976",0.242022337274723
"ID_4977",-0.232452932888442
"ID_4978",0.508758350896342
"ID_4979",-0.29205471931326
"ID_4980",0.548815136285136
"ID_4981",1.78242962731257
"ID_4982",1.50870537752977
"ID_4983",-0.499526120160035
"ID_4984",1.59257085139501
"ID_4985",-0.844587417524515
"ID_4986",-0.300873965427438
"ID_4987",0.341615533188903
"ID_4988",0.439698016855746
"ID_4989",0.261588792405113
"ID_4990",-1.9231061779102
"ID_4991",-1.11650704586118
"ID_4992",-0.720308189860853
"ID_4993",0.214642917432461
"ID_4994",-0.434308612111781
"ID_4995",-1.08318848946484
"ID_4996",-0.72773469173785
"ID_4997",0.182310449109748
"ID_4998",1.32551638156997
"ID_4999",-0.658711624293965
"ID_5000",-0.270596017231787
"ID_5001",0.761550081738701
"ID_5002",-0.762772230022345
"ID_5003",-1.08639430431186
"ID_5004",1.64924964471039
"ID_5005",-0.676176310777755
"ID_5006",-0.433553829455031
"ID_5007",-0.122349529497942
"ID_5008",0.501536326567579
"ID_5009",0.163496404907369
"ID_5010",-0.53366226239874
"ID_5011",2.6177519264929
"ID_5012",-0.743454164797624
"ID_5013",-1.16179611334021
"ID_5014",-1.46701533658759
"ID_5015",0.588067204911683
"ID_5016",0.617692650097195
"ID_5017",0.253030961856606
"ID_5018",0.307232994264065
"ID_5019",-0.584715767483834
"ID_5020",0.639258674367423
"ID_5021",1.45592689627118
"ID_5022",0.0415341327310813
"ID_5023",-0.135766665641271
"ID_5024",0.911633501927539
"ID_5025",-0.0384718534647508
"ID_5026",-0.830019604353639
"ID_5027",1.22770795612246
"ID_5028",0.584924910153622
"ID_5029",-0.258142623357777
"ID_5030",0.517694691973498
"ID_5031",-0.898125188081231
"ID_5032",-0.480620373899784
"ID_5033",2.38055803878261
"ID_5034",0.356081154956921
"ID_5035",0.634020178537744
"ID_5036",-1.63725507758215
"ID_5037",-0.391015177580522
"ID_5038",1.75972147244745
"ID_5039",-0.191977389407261
"ID_5040",0.709138992301256
"ID_5041",1.65640483665503
"ID_5042",2.83924218985406
"ID_5043",-1.98795540356541
"ID_5044",-0.700029631096255
"ID_5045",-0.626151278560351
"ID_5046",-0.861745422479776
"ID_5047",-0.550818775798291
"ID_5048",0.810125474988298
"ID_5049",-1.81170827443622
"ID_5050",1.72391029999489
"ID_5051",-0.212875351381119
"ID_5052",-1.09854283417759
"ID_5053",-1.77461191346673
"ID_5054",0.322433254119067
"ID_5055",-0.0136575656612819
"ID_5056",-1.31495169370747
"ID_5057",0.937946355338835
"ID_5058",-0.0823040226829752
"ID_5059",0.887581541032331
"ID_5060",0.144135376044719
"ID_5061",0.0424669502684997
"ID_5062",1.9524819368286
"ID_5063",-1.26514373271001
"ID_5064",0.833004904972221
"ID_5065",1.43554498075422
"ID_5066",1.36551581137878
"ID_5067",-1.02395327622412
"ID_5068",-0.586259939748732
"ID_5069",0.277982147241826
"ID_5070",-1.01339405513636
"ID_5071",0.271411394747831
"ID_5072",-0.0705587211281617
"ID_5073",1.42188697581282
"ID_5074",0.548398776713476
"ID_5075",-0.506439482380819
"ID_5076",-0.0470761233586171
"ID_5077",0.134632892588889
"ID_5078",-0.462929825936419
"ID_5079",1.30822426964942
"ID_5080",0.849513079232764
"ID_5081",-0.640851664946573
"ID_5082",-1.3069349274331
"ID_5083",-0.59734292524903
"ID_5084",0.0111786255353078
"ID_5085",0.424642368767356
"ID_5086",-0.556914819269848
"ID_5087",0.626317120348181
"ID_5088",0.171183404385191
"ID_5089",-1.66741602252547
"ID_5090",-0.541604491605884
"ID_5091",0.0898417914551136
"ID_5092",2.51617543875151
"ID_5093",0.106960423691297
"ID_5094",0.634039830144587
"ID_5095",-0.404589968342394
"ID_5096",-1.02788232471774
"ID_5097",0.143536879183097
"ID_5098",-1.24679631114524
"ID_5099",0.711916699601248
"ID_5100",-0.649406349520295
"ID_5101",-0.412377842131474
"ID_5102",0.846264998084608
"ID_5103",0.451622820898187
"ID_5104",-1.99185525119148
"ID_5105",-1.01693851518548
"ID_5106",0.627618915994447
"ID_5107",-1.19342346175607
"ID_5108",0.213905992856782
"ID_5109",1.09846029419697
"ID_5110",-0.610287696408971
"ID_5111",-0.0244186259242027
"ID_5112",-2.01312507657506
"ID_5113",0.526744335075443
"ID_5114",-0.518184997827567
"ID_5115",-0.559043935602111
"ID_5116",-0.598040040584755
"ID_5117",1.29490065489487
"ID_5118",-0.0609707359132491
"ID_5119",-0.795307464581081
"ID_5120",0.803470401454257
"ID_5121",0.690297272852471
"ID_5122",-0.683172572054875
"ID_5123",0.111211365199089
"ID_5124",2.44350376055323
"ID_5125",-0.627111547994398
"ID_5126",-1.25507694365092
"ID_5127",0.420551401751587
"ID_5128",-1.37108703139631
"ID_5129",0.498619672246141
"ID_5130",-1.58828245814578
"ID_5131",1.06343333628596
"ID_5132",0.314683658993148
"ID_5133",-0.108385933207346
"ID_5134",-1.01386491181478
"ID_5135",-0.534577124420212
"ID_5136",0.666164443962886
"ID_5137",0.480279398438355
"ID_5138",-0.148019642967066
"ID_5139",1.05381170729725
"ID_5140",-0.17099848242846
"ID_5141",0.436860266753162
"ID_5142",-1.27243590060883
"ID_5143",0.536289086071307
"ID_5144",-0.27369210659211
"ID_5145",-0.421803021458559
"ID_5146",1.14102934479475
"ID_5147",-0.659203828313638
"ID_5148",-0.449722184578207
"ID_5149",1.1633126407269
"ID_5150",0.00151061830244586
"ID_5151",-1.15204501341109
"ID_5152",0.0232469622410492
"ID_5153",-0.539971268126687
"ID_5154",-1.1846468699419
"ID_5155",2.1643338671465
"ID_5156",-1.23932629201626
"ID_5157",0.478716614517337
"ID_5158",-1.34242904487376
"ID_5159",0.138090247135368
"ID_5160",-0.381029237148259
"ID_5161",-0.110028601104949
"ID_5162",-0.284633871224845
"ID_5163",-1.474326088124
"ID_5164",1.28094698668065
"ID_5165",1.77526217962835
"ID_5166",-0.376400080337664
"ID_5167",-1.17743093148629
"ID_5168",-0.466652208844885
"ID_5169",0.0801029572991761
"ID_5170",-0.0285955623853296
"ID_5171",-0.0350903367899538
"ID_5172",-0.724664911536866
"ID_5173",-0.176981802500608
"ID_5174",-1.04663325646847
"ID_5175",-0.0215509265531687
"ID_5176",-0.197737373407593
"ID_5177",0.348064360984275
"ID_5178",-0.637315903198427
"ID_5179",0.0381022992211918
"ID_5180",-2.15626560115102
"ID_5181",-0.207699429716891
"ID_5182",-0.799497020498959
"ID_5183",-0.272918019476693
"ID_5184",0.704656362281863
"ID_5185",-0.54336058865257
"ID_5186",-0.873012563173784
"ID_5187",1.49776010299717
"ID_5188",0.450328628606985
"ID_5189",-0.385371852908451
"ID_5190",-1.64355983238301
"ID_5191",0.147374629699286
"ID_5192",-1.68342865226539
"ID_5193",0.407571762576491
"ID_5194",1.20887928602075
"ID_5195",1.07168470772292
"ID_5196",-0.0883245893478998
"ID_5197",0.599082858938511
"ID_5198",0.0909169651051035
"ID_5199",0.60850784108032
"ID_5200",-1.23536775551875
"ID_5201",1.85237027146023
"ID_5202",-1.96034939214188
"ID_5203",0.406562766090682
"ID_5204",0.651984204180336
"ID_5205",-0.690239592085794
"ID_5206",-0.160785305845615
"ID_5207",0.440193202138806
"ID_5208",-0.462548282390069
"ID_5209",0.462551102170233
"ID_5210",0.750148564629594
"ID_5211",3.53367575919989
"ID_5212",-0.585649692141402
"ID_5213",0.484699212843156
"ID_5214",2.90763750638452
"ID_5215",-1.38560836626744
"ID_5216",0.585421332656652
"ID_5217",0.808654216215168
"ID_5218",-1.2270013604834
"ID_5219",-0.639040048155579
"ID_5220",-1.66851418078519
"ID_5221",-0.869828262876757
"ID_5222",-0.296589308366981
"ID_5223",1.3241505273668
"ID_5224",0.169602055714187
"ID_5225",1.21676867995156
"ID_5226",-1.18984657430349
"ID_5227",0.234898462464005
"ID_5228",0.567694753680641
"ID_5229",0.857412180864971
"ID_5230",-0.663010071915476
"ID_5231",0.366044253513241
"ID_5232",-0.474438920779856
"ID_5233",0.753800525806296
"ID_5234",0.706192349497088
"ID_5235",-0.265074682874163
"ID_5236",1.11638546340341
"ID_5237",1.44867298646871
"ID_5238",0.382461104343339
"ID_5239",1.11003268831162
"ID_5240",-0.248619519739418
"ID_5241",-1.34435542669141
"ID_5242",-0.621410326286304
"ID_5243",0.266269073571007
"ID_5244",-1.60346315389538
"ID_5245",0.551761159479804
"ID_5246",-0.170350334318259
"ID_5247",0.262282737123571
"ID_5248",-1.76641536214671
"ID_5249",0.749951472354568
"ID_5250",-0.269289522473496
"ID_5251",1.18149339039392
"ID_5252",-1.44534083608553
"ID_5253",0.777667716183119
"ID_5254",0.306142103488299
"ID_5255",1.21002305139107
"ID_5256",-0.627438334137137
"ID_5257",-1.08865955962114
"ID_5258",-0.144969497388756
"ID_5259",0.369591082973303
"ID_5260",-0.759690875329808
"ID_5261",-0.211812786414442
"ID_5262",-0.833843087161274
"ID_5263",-0.572956849542248
"ID_5264",2.73292411642122
"ID_5265",-1.30200882327488
"ID_5266",0.315846310706317
"ID_5267",-0.0323842546779454
"ID_5268",0.426423379635645
"ID_5269",0.626197370267709
"ID_5270",-1.17899834613201
"ID_5271",0.00202056752664896
"ID_5272",-1.76674676899336
"ID_5273",-0.669415836548978
"ID_5274",-0.502385778487426
"ID_5275",0.043672521715846
"ID_5276",-0.0960176405742809
"ID_5277",0.612587486253732
"ID_5278",0.623662401490307
"ID_5279",0.410287273568336
"ID_5280",-0.292759423901564
"ID_5281",-1.06626668263537
"ID_5282",-1.355549516424
"ID_5283",-0.393794018694935
"ID_5284",0.93313053771403
"ID_5285",-0.566401720823969
"ID_5286",-0.737293894142219
"ID_5287",-0.0482842401443847
"ID_5288",0.333239148062663
"ID_5289",0.414781078319009
"ID_5290",-0.237351735918688
"ID_5291",-0.158821679373469
"ID_5292",-0.600671743636715
"ID_5293",-0.221814733139828
"ID_5294",0.0130769401582095
"ID_5295",-0.0277315415633442
"ID_5296",0.0711503010064506
"ID_5297",-0.892700171042428
"ID_5298",1.66045826996176
"ID_5299",0.105044130891684
"ID_5300",-0.647546857635571
"ID_5301",1.79005154966653
"ID_5302",-1.6325225271677
"ID_5303",1.01188998821666
"ID_5304",-0.0538718604073513
"ID_5305",-1.24533460720604
"ID_5306",-0.763683209902776
"ID_5307",0.0650677058370738
"ID_5308",-1.85129424073019
"ID_5309",2.15288606233409
"ID_5310",-1.433506920823
"ID_5311",0.829081568825686
"ID_5312",0.241715392652939
"ID_5313",-0.999882639734018
"ID_5314",-1.60107486079846
"ID_5315",-0.759868307964298
"ID_5316",0.197959762628707
"ID_5317",0.120184076663705
"ID_5318",-1.01484138858703
"ID_5319",0.152407922257937
"ID_5320",-0.601156014111733
"ID_5321",-0.415848839857197
"ID_5322",1.21058305030134
"ID_5323",0.74250828291459
"ID_5324",0.0557513267080004
"ID_5325",0.52889595009784
"ID_5326",-0.981433581237513
"ID_5327",-0.33673614676318
"ID_5328",-0.298677319251879
"ID_5329",0.33979015241868
"ID_5330",1.59701593204783
"ID_5331",-0.797314774552617
"ID_5332",-0.111354470633782
"ID_5333",-0.326796082615055
"ID_5334",1.16357225762258
"ID_5335",-0.452163316846658
"ID_5336",0.424053801995146
"ID_5337",0.113297624924928
"ID_5338",-0.844065217312737
"ID_5339",0.597978496552317
"ID_5340",0.885840611352927
"ID_5341",-0.497343021058489
"ID_5342",-0.280987159895044
"ID_5343",0.409907789169119
"ID_5344",-0.415108850204519
"ID_5345",0.499106033601484
"ID_5346",-0.124346434980483
"ID_5347",0.371629582455471
"ID_5348",0.450057747896149
"ID_5349",-0.673092941728882
"ID_5350",-0.46954735599213
"ID_5351",0.469215750934998
"ID_5352",1.63830134056262
"ID_5353",-0.552181569243079
"ID_5354",-0.219399403467746
"ID_5355",1.05818885458355
"ID_5356",0.472699825109271
"ID_5357",-0.962662630106457
"ID_5358",-0.370121820002321
"ID_5359",1.86684518987021
"ID_5360",1.09242646400046
"ID_5361",-0.948836590864252
"ID_5362",-0.767317196834259
"ID_5363",-0.0278392356124797
"ID_5364",0.155775056105213
"ID_5365",0.0435429003921888
"ID_5366",1.74068295415322
"ID_5367",-0.813223966067759
"ID_5368",0.129436667544801
"ID_5369",-0.658607498720114
"ID_5370",-0.300279508256346
"ID_5371",-0.291617176629184
"ID_5372",0.375540659307945
"ID_5373",0.367955431165375
"ID_5374",-0.879518337339662
"ID_5375",1.04481562480744
"ID_5376",0.797265432229196
"ID_5377",-2.03862909526664
"ID_5378",0.205318808728688
"ID_5379",-0.549049197345889
"ID_5380",0.215065346798589
"ID_5381",-0.565330055297435
"ID_5382",-1.31750627869714
"ID_5383",-0.802652901804364
"ID_5384",1.27025641745781
"ID_5385",0.1360225514136
"ID_5386",0.639992607772707
"ID_5387",-0.734925263012594
"ID_5388",-1.0137120260071
"ID_5389",-0.197501932838098
"ID_5390",-0.276324649725209
"ID_5391",0.848480415385909
"ID_5392",-0.533989761548206
"ID_5393",-1.10210840159852
"ID_5394",-0.908366702290779
"ID_5395",0.353986533022897
"ID_5396",-0.138768679940835
"ID_5397",2.16496216947526
"ID_5398",-0.90638776974171
"ID_5399",2.49339738810163
"ID_5400",0.0118617759731378
"ID_5401",0.365714535264513
"ID_5402",0.425554412910054
"ID_5403",1.01155501858474
"ID_5404",1.1386363847937
"ID_5405",0.422487302240139
"ID_5406",-1.58628892266434
"ID_5407",1.42112681290631
"ID_5408",-0.546584817201775
"ID_5409",0.565594129771734
"ID_5410",1.06629668144185
"ID_5411",1.83045070574516
"ID_5412",-0.993282845852846
"ID_5413",-0.550741456143203
"ID_5414",-0.291561941169538
"ID_5415",0.153396527642925
"ID_5416",0.929617726431476
"ID_5417",-1.73590448159185
"ID_5418",-0.1398435861187
"ID_5419",0.285184738464512
"ID_5420",1.49289026503132
"ID_5421",-0.178202170752104
"ID_5422",-0.0808994101876151
"ID_5423",0.167580948835668
"ID_5424",0.0500360308009887
"ID_5425",0.663833476418818
"ID_5426",0.141983257404294
"ID_5427",0.321845923380728
"ID_5428",1.09104594176868
"ID_5429",0.431655705103411
"ID_5430",-0.680574675260352
"ID_5431",1.49346774617113
"ID_5432",-1.2716140508447
"ID_5433",0.0912178576429413
"ID_5434",-1.68277021820292
"ID_5435",0.0545618699972883
"ID_5436",2.0090396121291
"ID_5437",0.645980081573087
"ID_5438",-0.441972193038156
"ID_5439",0.650232244495865
"ID_5440",-0.248519275376171
"ID_5441",-1.26600402533026
"ID_5442",-0.62827291943392
"ID_5443",-0.352923942079638
"ID_5444",-0.569335315450844
"ID_5445",1.19278287318524
"ID_5446",-0.770225503934925
"ID_5447",1.09539674389736
"ID_5448",1.48949149137589
"ID_5449",-0.11335974956104
"ID_5450",-0.784587762193847
"ID_5451",-0.552483114315473
"ID_5452",-0.0288361816770929
"ID_5453",1.91917384375104
"ID_5454",-0.282655597176604
"ID_5455",0.598288071223453
"ID_5456",-1.45932294167493
"ID_5457",-1.03615922537502
"ID_5458",-0.188693282279851
"ID_5459",-0.176438557883725
"ID_5460",1.70553987014007
"ID_5461",-1.12258459787659
"ID_5462",0.7892289806076
"ID_5463",-0.819799354269766
"ID_5464",-1.44246242956235
"ID_5465",-0.829054921347363
"ID_5466",-0.797342700968053
"ID_5467",-0.291296562411347
"ID_5468",-0.840329311651092
"ID_5469",-0.43952071072865
"ID_5470",0.511928930158088
"ID_5471",-0.949361096190925
"ID_5472",-1.26335017593675
"ID_5473",-0.720076890198842
"ID_5474",0.919875361639642
"ID_5475",-1.30892236940373
"ID_5476",-1.17133948916952
"ID_5477",-0.331489060909372
"ID_5478",0.872603205278763
"ID_5479",-0.675277814440691
"ID_5480",0.378085790352911
"ID_5481",0.514920520574195
"ID_5482",2.30210593637184
"ID_5483",-0.472802094000846
"ID_5484",0.684336539914241
"ID_5485",0.103748312498428
"ID_5486",0.871148378320185
"ID_5487",0.252583048365899
"ID_5488",-0.986626675557907
"ID_5489",-0.759340517475154
"ID_5490",0.218481794835531
"ID_5491",0.768471416574645
"ID_5492",-1.48054969704152
"ID_5493",0.276504131354926
"ID_5494",-0.0414916792971723
"ID_5495",-0.747420183436042
"ID_5496",0.365001878740396
"ID_5497",-1.10754088403309
"ID_5498",-0.136731092832133
"ID_5499",0.204979808209564
"ID_5500",0.726169406169516
"ID_5501",2.22475288102169
"ID_5502",-1.25532963693053
